1,training,0.03769655815593367,2.9160880319778855,0.7183003750483175,0.028033335528809173
2,training,0.03212971002062605,2.939057691936362,0.7193129157550375,0.07152527912011497
3,training,0.033517562230674536,2.9521292380511386,0.7204560202771517,0.09420365163722734
4,training,0.03948877638199023,2.983566303556942,0.7232916091749901,0.09124247535644978
5,training,0.04162737890406684,3.0219698116179208,0.72663897920601,0.08485674212387555
6,training,0.04794822482890567,3.061849344281437,0.7299865235772838,0.0832052445959429
7,training,0.050680720939879464,3.101543932141184,0.7333506283221375,0.08561700848699998
8,training,0.05434875329272658,3.141443882460833,0.7368188274796288,0.08711734210663111
9,training,0.057066233128284426,3.1811835128945454,0.7402891138371419,0.08708826796300831
10,training,0.06067524146293055,3.221022464074293,0.7437600555364687,0.08587100655942244
11,training,0.06422438096931722,3.2609887707347522,0.7471173830235446,0.0803444828898068
12,training,0.0677756088254469,3.300722237060893,0.7501804596704181,0.07276705259059707
13,training,0.0699354297724001,3.340796708100301,0.7528919305097402,0.06129253341738837
14,training,0.07285571564276659,3.3807645890338356,0.7550303820440569,0.045095976014913296
15,training,0.07421234097390733,3.4208113517229086,0.7564752399010204,0.025789302652313967
16,training,0.07467790885419712,3.46115981693262,0.7570658113301835,0.0028219236867227386
17,training,0.07468270212440319,3.5011034074140674,0.7567244636575441,-0.01919223673853388
18,training,0.07486157932727047,3.5413061896619538,0.7555369567958431,-0.040174778691974285
19,training,0.07220646060696269,3.5814329719571263,0.7535239398930984,-0.05914737009828196
20,training,0.06990936274464288,3.6213376616944832,0.7507954912960431,-0.07708152097599431
21,training,0.0676454926004101,3.6614775041136682,0.7473326375145475,-0.09598246276908702
22,training,0.06414374301138509,3.7012507685260667,0.7430846248354378,-0.11795363991730953
23,training,0.06083417872303164,3.741085519926325,0.7379217742213116,-0.13929581919499223
24,training,0.05688373036576983,3.780857700257913,0.7320068355857238,-0.15424586936696716
25,training,0.05410317015497481,3.82017558802302,0.7256662877182006,-0.16461965848971294
26,training,0.04779423376785718,3.859707649479442,0.7189803369815834,-0.16953532729058243
27,training,0.046053525365058266,3.8990551022167175,0.7122335442891268,-0.17048423678632685
28,training,0.04060673180334829,3.9383777830140017,0.7054487419561849,-0.1706509332445429
29,training,0.011670346957456848,3.977817388068129,0.6987177275964642,-0.16624440432135199
30,training,0.014253915807042406,4.017011578528788,0.6922810357469488,-0.15955741160420386
31,training,0.003150352778090848,4.0565119048627025,0.686112381036104,-0.14948158054850844
32,training,0.012286829633608057,4.095999335416903,0.6804301969303904,-0.13667467155670593
33,training,0.005571669355761999,4.13543414234337,0.6751886768483771,-0.12835778114384597
